,item,condition,attraction,violation,model,model_type,model_arch,surp,target_attn,dist_attn,attn_entropy
647,21,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.999175071716309,0.055903558,0.6392461,1.229156
648,21,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.146051406860352,0.51643384,0.059439186,1.2499806
649,21,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.146051406860352,0.17271174,0.13870105,1.7005621
650,21,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.146051406860352,0.21169531,0.10934618,1.7486563
651,21,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.146051406860352,0.09277269,0.5031324,1.5054502
652,21,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,6.342713356018066,0.48831943,0.20761354,1.307203
653,21,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,6.342713356018066,0.19485052,0.13765751,1.7370079
654,21,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,6.342713356018066,0.21249042,0.17633471,1.8132111
655,21,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,6.342713356018066,0.10391348,0.38672552,1.6642351
656,21,e,none,double,gpt2_4_3,gpt2,gpt2,12.269800186157227,0.31975302,0.04257543,1.3905374
657,21,e,none,double,gpt2_3_6,gpt2,gpt2,12.269800186157227,0.2061451,0.19536498,1.6828735
658,21,e,none,double,gpt2_6_0,gpt2,gpt2,12.269800186157227,0.13419275,0.0786264,1.6530719
659,21,e,none,double,gpt2_2_9,gpt2,gpt2,12.269800186157227,0.10293909,0.5765645,1.3795766
660,21,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.61929988861084,0.2279734,0.2251778,1.5535614
661,21,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.61929988861084,0.18361887,0.20834577,1.6425136
662,21,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.61929988861084,0.11276302,0.16680627,1.6989732
663,21,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.61929988861084,0.093462095,0.550947,1.4239701
664,21,g,semantic,double,gpt2_4_3,gpt2,gpt2,9.809464454650879,0.30610803,0.24401721,1.4676435
665,21,g,semantic,double,gpt2_3_6,gpt2,gpt2,9.809464454650879,0.25812945,0.20005718,1.7222036
666,21,g,semantic,double,gpt2_6_0,gpt2,gpt2,9.809464454650879,0.15392649,0.25191474,1.7348291
667,21,g,semantic,double,gpt2_2_9,gpt2,gpt2,9.809464454650879,0.12143989,0.38114944,1.679327
668,21,f,double,double,gpt2_4_3,gpt2,gpt2,7.566181182861328,0.25796607,0.33466598,1.4823687
669,21,f,double,double,gpt2_3_6,gpt2,gpt2,7.566181182861328,0.27096644,0.115151204,1.6742091
670,21,f,double,double,gpt2_6_0,gpt2,gpt2,7.566181182861328,0.12555756,0.24948066,1.7453862
671,21,f,double,double,gpt2_2_9,gpt2,gpt2,7.566181182861328,0.089620754,0.4989338,1.5138775
672,22,a,none,grammatical,gpt2_4_3,gpt2,gpt2,9.318798065185547,0.3877847,0.027436402,1.3906105
673,22,a,none,grammatical,gpt2_3_6,gpt2,gpt2,9.318798065185547,0.08212793,0.15558723,1.6957667
674,22,a,none,grammatical,gpt2_6_0,gpt2,gpt2,9.318798065185547,0.13096872,0.06061085,1.5080054
675,22,a,none,grammatical,gpt2_2_9,gpt2,gpt2,9.318798065185547,0.065064125,0.38619095,1.6410766
676,22,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,9.3611421585083,0.37246183,0.0249097,1.3967602
677,22,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,9.3611421585083,0.07711202,0.11371041,1.6227095
678,22,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,9.3611421585083,0.1354382,0.0448457,1.4872619
679,22,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,9.3611421585083,0.05779877,0.37329295,1.6540843
680,22,c,none,semantic,gpt2_4_3,gpt2,gpt2,10.433500707149506,0.27347514,0.19722676,1.4627051
681,22,c,none,semantic,gpt2_3_6,gpt2,gpt2,10.433500707149506,0.0869701,0.18749973,1.7451868
682,22,c,none,semantic,gpt2_6_0,gpt2,gpt2,10.433500707149506,0.07860825,0.059396192,1.415645
683,22,c,none,semantic,gpt2_2_9,gpt2,gpt2,10.433500707149506,0.06399326,0.45631298,1.5987344
684,22,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.40450245141983,0.14147966,0.20036143,1.8096739
685,22,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.40450245141983,0.05555865,0.19792777,1.7929065
686,22,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.40450245141983,0.055268213,0.04907858,1.5355681
687,22,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.40450245141983,0.025769833,0.5355499,1.7940093
688,22,e,none,double,gpt2_4_3,gpt2,gpt2,14.116362571716309,0.21476729,0.20438062,1.3849915
689,22,e,none,double,gpt2_3_6,gpt2,gpt2,14.116362571716309,0.084158,0.23667759,1.6178558
690,22,e,none,double,gpt2_6_0,gpt2,gpt2,14.116362571716309,0.060426198,0.06745292,1.5730679
691,22,e,none,double,gpt2_2_9,gpt2,gpt2,14.116362571716309,0.0372395,0.4127684,1.5992111
692,22,h,grammatical,double,gpt2_4_3,gpt2,gpt2,13.303044319152832,0.25057918,0.10925626,1.296365
693,22,h,grammatical,double,gpt2_3_6,gpt2,gpt2,13.303044319152832,0.08795373,0.13547775,1.5857606
694,22,h,grammatical,double,gpt2_6_0,gpt2,gpt2,13.303044319152832,0.053093906,0.04828749,1.4854231
695,22,h,grammatical,double,gpt2_2_9,gpt2,gpt2,13.303044319152832,0.03554453,0.38331246,1.6297705
696,22,g,semantic,double,gpt2_4_3,gpt2,gpt2,13.229630470275879,0.10576445,0.17053692,1.6833284
697,22,g,semantic,double,gpt2_3_6,gpt2,gpt2,13.229630470275879,0.04659966,0.1965375,1.7603948
698,22,g,semantic,double,gpt2_6_0,gpt2,gpt2,13.229630470275879,0.045288857,0.058153793,1.6787966
699,22,g,semantic,double,gpt2_2_9,gpt2,gpt2,13.229630470275879,0.013653874,0.48735887,1.8009971
700,22,f,double,double,gpt2_4_3,gpt2,gpt2,12.328027725219727,0.09414828,0.19184831,1.6431235
701,22,f,double,double,gpt2_3_6,gpt2,gpt2,12.328027725219727,0.04287783,0.21752676,1.7437836
702,22,f,double,double,gpt2_6_0,gpt2,gpt2,12.328027725219727,0.038287837,0.058110077,1.645247
703,22,f,double,double,gpt2_2_9,gpt2,gpt2,12.328027725219727,0.011814759,0.48297215,1.787045
704,23,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.13752269744873,0.57778436,0.011379896,1.1078702
705,23,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.13752269744873,0.069300346,0.18812796,1.4806193
706,23,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.13752269744873,0.13337937,0.01680071,1.2515965
707,23,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.13752269744873,0.03878449,0.59069574,1.2677214
708,23,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,6.91593074798584,0.63937384,0.02205522,1.0538509
709,23,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,6.91593074798584,0.060778603,0.1561392,1.3661611
710,23,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,6.91593074798584,0.12876973,0.047530286,1.3712124
711,23,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,6.91593074798584,0.027855217,0.66839325,1.0970948
712,23,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.984545707702637,0.7712735,0.033748526,0.8255126
713,23,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.984545707702637,0.0399878,0.08415238,1.3142339
714,23,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.984545707702637,0.22430462,0.08026577,1.5588859
715,23,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.984545707702637,0.05414369,0.6513598,1.2541845
716,23,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.261727333068848,0.7911993,0.019389689,0.7635352
717,23,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.261727333068848,0.06031838,0.07314293,1.3007321
718,23,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.261727333068848,0.25273198,0.046633456,1.5532755
719,23,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.261727333068848,0.085329756,0.5919115,1.3785067
720,23,e,none,double,gpt2_4_3,gpt2,gpt2,9.408846855163574,0.6665136,0.07501363,1.073955
721,23,e,none,double,gpt2_3_6,gpt2,gpt2,9.408846855163574,0.05612911,0.15112536,1.4511483
722,23,e,none,double,gpt2_6_0,gpt2,gpt2,9.408846855163574,0.17940247,0.09963765,1.5710473
723,23,e,none,double,gpt2_2_9,gpt2,gpt2,9.408846855163574,0.057949528,0.58382,1.3981972
724,23,h,grammatical,double,gpt2_4_3,gpt2,gpt2,8.995223045349121,0.6367325,0.098447286,1.1173543
725,23,h,grammatical,double,gpt2_3_6,gpt2,gpt2,8.995223045349121,0.04962624,0.09808581,1.360751
726,23,h,grammatical,double,gpt2_6_0,gpt2,gpt2,8.995223045349121,0.13857421,0.10822952,1.561254
727,23,h,grammatical,double,gpt2_2_9,gpt2,gpt2,8.995223045349121,0.048545383,0.6199525,1.3098586
728,23,g,semantic,double,gpt2_4_3,gpt2,gpt2,8.498856544494629,0.69035,0.038176786,0.9993022
729,23,g,semantic,double,gpt2_3_6,gpt2,gpt2,8.498856544494629,0.082093745,0.09703211,1.4079746
730,23,g,semantic,double,gpt2_6_0,gpt2,gpt2,8.498856544494629,0.17893362,0.038778294,1.5128009
731,23,g,semantic,double,gpt2_2_9,gpt2,gpt2,8.498856544494629,0.08295968,0.52231467,1.5145488
732,23,f,double,double,gpt2_4_3,gpt2,gpt2,8.270482063293457,0.6295734,0.07819508,1.1424265
733,23,f,double,double,gpt2_3_6,gpt2,gpt2,8.270482063293457,0.079728976,0.115296625,1.4099509
734,23,f,double,double,gpt2_6_0,gpt2,gpt2,8.270482063293457,0.1469097,0.070885606,1.5850272
735,23,f,double,double,gpt2_2_9,gpt2,gpt2,8.270482063293457,0.06114938,0.60112596,1.3531923
736,24,a,none,grammatical,gpt2_4_3,gpt2,gpt2,9.0631103515625,0.6888237,0.0015088203,0.9180267
737,24,a,none,grammatical,gpt2_3_6,gpt2,gpt2,9.0631103515625,0.045203533,0.2364296,1.5762762
738,24,a,none,grammatical,gpt2_6_0,gpt2,gpt2,9.0631103515625,0.13905601,0.038443327,1.3954079
739,24,a,none,grammatical,gpt2_2_9,gpt2,gpt2,9.0631103515625,0.05102265,0.598777,1.247425
740,24,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,8.705169677734375,0.6971717,0.016221032,0.9235072
741,24,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,8.705169677734375,0.042759474,0.24995226,1.575602
742,24,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,8.705169677734375,0.1371294,0.13348578,1.5848289
743,24,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,8.705169677734375,0.045768328,0.6340719,1.1814971
744,24,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.418128967285156,0.7838321,0.0022878766,0.6950977
745,24,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.418128967285156,0.09323649,0.11750215,1.5774683
746,24,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.418128967285156,0.31224534,0.04729142,1.5338917
747,24,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.418128967285156,0.066605784,0.6853581,1.156322
748,24,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,7.958738327026367,0.8190239,0.015998552,0.6490457
749,24,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,7.958738327026367,0.095006645,0.17315845,1.663014
750,24,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,7.958738327026367,0.3721617,0.053553715,1.5825438
751,24,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,7.958738327026367,0.046038065,0.76692176,0.9437058
752,24,e,none,double,gpt2_4_3,gpt2,gpt2,10.576751708984375,0.4648411,0.009466204,1.1880668
753,24,e,none,double,gpt2_3_6,gpt2,gpt2,10.576751708984375,0.056742806,0.15557039,1.5501488
754,24,e,none,double,gpt2_6_0,gpt2,gpt2,10.576751708984375,0.15706517,0.039210368,1.2596277
755,24,e,none,double,gpt2_2_9,gpt2,gpt2,10.576751708984375,0.08308304,0.59752,1.3431814
756,24,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.249755859375,0.43692833,0.047985405,1.240175
757,24,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.249755859375,0.060089424,0.136133,1.5549786
758,24,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.249755859375,0.17687945,0.108919464,1.4935122
759,24,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.249755859375,0.06772826,0.65330434,1.2219063
760,24,g,semantic,double,gpt2_4_3,gpt2,gpt2,9.715887069702148,0.486719,0.094700955,1.3268926
761,24,g,semantic,double,gpt2_3_6,gpt2,gpt2,9.715887069702148,0.04893875,0.19374356,1.5567207
762,24,g,semantic,double,gpt2_6_0,gpt2,gpt2,9.715887069702148,0.20775506,0.0648622,1.4856833
763,24,g,semantic,double,gpt2_2_9,gpt2,gpt2,9.715887069702148,0.05252737,0.71496826,1.0759649
764,24,f,double,double,gpt2_4_3,gpt2,gpt2,9.53195571899414,0.35705012,0.2771831,1.4190941
765,24,f,double,double,gpt2_3_6,gpt2,gpt2,9.53195571899414,0.050991345,0.1555812,1.5085
766,24,f,double,double,gpt2_6_0,gpt2,gpt2,9.53195571899414,0.18427064,0.19396186,1.6412058
767,24,f,double,double,gpt2_2_9,gpt2,gpt2,9.53195571899414,0.060402308,0.6674949,1.1913272
768,25,a,none,grammatical,gpt2_4_3,gpt2,gpt2,11.163758277893066,0.4552892,0.004668855,1.1551589
769,25,a,none,grammatical,gpt2_3_6,gpt2,gpt2,11.163758277893066,0.07195278,0.09625193,1.5514352
770,25,a,none,grammatical,gpt2_6_0,gpt2,gpt2,11.163758277893066,0.08282866,0.032770034,1.6873457
771,25,a,none,grammatical,gpt2_2_9,gpt2,gpt2,11.163758277893066,0.07427937,0.5340212,1.5069996
772,25,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,10.409489631652832,0.45684546,0.03255865,1.270258
773,25,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,10.409489631652832,0.0705537,0.12324128,1.5388129
774,25,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,10.409489631652832,0.07744331,0.087010495,1.821069
775,25,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,10.409489631652832,0.07739077,0.52843606,1.5143778
776,25,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.636513710021973,0.64641684,0.0052893315,0.9901047
777,25,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.636513710021973,0.043762922,0.087241955,1.4436443
778,25,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.636513710021973,0.13985558,0.021155106,1.6576897
779,25,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.636513710021973,0.051226486,0.71086556,1.0988588
780,25,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.591028213500977,0.61349946,0.043545764,1.1134183
781,25,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.591028213500977,0.037823,0.10825475,1.415899
782,25,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.591028213500977,0.15959235,0.048584588,1.8189089
783,25,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.591028213500977,0.09966409,0.3780946,1.7352879
784,25,e,none,double,gpt2_4_3,gpt2,gpt2,11.472512245178223,0.31674132,0.0030219527,1.1252396
785,25,e,none,double,gpt2_3_6,gpt2,gpt2,11.472512245178223,0.04333002,0.08964372,1.3853604
786,25,e,none,double,gpt2_6_0,gpt2,gpt2,11.472512245178223,0.098596655,0.026481526,1.6104777
787,25,e,none,double,gpt2_2_9,gpt2,gpt2,11.472512245178223,0.046175983,0.7291589,1.0576247
788,25,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.237385749816895,0.2927505,0.024859834,1.249862
789,25,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.237385749816895,0.039243214,0.15549323,1.4653888
790,25,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.237385749816895,0.103945374,0.06285476,1.7322066
791,25,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.237385749816895,0.04757335,0.700812,1.1321353
792,25,g,semantic,double,gpt2_4_3,gpt2,gpt2,10.291925430297852,0.23815839,0.050722044,1.2008272
793,25,g,semantic,double,gpt2_3_6,gpt2,gpt2,10.291925430297852,0.03780508,0.1579307,1.4513348
794,25,g,semantic,double,gpt2_6_0,gpt2,gpt2,10.291925430297852,0.09977642,0.04294358,1.7697597
795,25,g,semantic,double,gpt2_2_9,gpt2,gpt2,10.291925430297852,0.0985445,0.3891313,1.7299128
796,25,f,double,double,gpt2_4_3,gpt2,gpt2,7.657676696777344,0.21314156,0.25665525,1.4762486
797,25,f,double,double,gpt2_3_6,gpt2,gpt2,7.657676696777344,0.034029502,0.18188868,1.4276222
798,25,f,double,double,gpt2_6_0,gpt2,gpt2,7.657676696777344,0.09071349,0.17854002,1.8546168
799,25,f,double,double,gpt2_2_9,gpt2,gpt2,7.657676696777344,0.07532211,0.47387117,1.5902534
800,26,a,none,grammatical,gpt2_4_3,gpt2,gpt2,11.220775604248047,0.2826179,0.31312564,1.582449
801,26,a,none,grammatical,gpt2_3_6,gpt2,gpt2,11.220775604248047,0.023736157,0.31916314,1.4344263
802,26,a,none,grammatical,gpt2_6_0,gpt2,gpt2,11.220775604248047,0.06548651,0.2734596,1.6854265
803,26,a,none,grammatical,gpt2_2_9,gpt2,gpt2,11.220775604248047,0.057220344,0.59994006,1.2625105
804,26,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,10.626849174499512,0.18883571,0.51085705,1.390445
805,26,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,10.626849174499512,0.0234319,0.31841367,1.4201001
806,26,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,10.626849174499512,0.05868445,0.322257,1.6435454
807,26,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,10.626849174499512,0.05399681,0.6139818,1.2390575
808,26,c,none,semantic,gpt2_4_3,gpt2,gpt2,14.49224853515625,0.16840957,0.023746356,1.2275041
809,26,c,none,semantic,gpt2_3_6,gpt2,gpt2,14.49224853515625,0.04082945,0.077079415,1.531895
810,26,c,none,semantic,gpt2_6_0,gpt2,gpt2,14.49224853515625,0.2085697,0.06746833,1.7211397
811,26,c,none,semantic,gpt2_2_9,gpt2,gpt2,14.49224853515625,0.049049016,0.5768564,1.3068869
812,26,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,9.702412605285645,0.20357446,0.02453979,0.9805736
813,26,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,9.702412605285645,0.030553361,0.059464056,1.6352237
814,26,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,9.702412605285645,0.17205349,0.015666025,1.741152
815,26,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,9.702412605285645,0.028591024,0.36116454,1.6534991
816,26,e,none,double,gpt2_4_3,gpt2,gpt2,14.962852478027344,0.05888803,0.013434546,1.0058346
817,26,e,none,double,gpt2_3_6,gpt2,gpt2,14.962852478027344,0.048869092,0.09216458,1.5290254
818,26,e,none,double,gpt2_6_0,gpt2,gpt2,14.962852478027344,0.124163784,0.0763064,1.630116
819,26,e,none,double,gpt2_2_9,gpt2,gpt2,14.962852478027344,0.057718504,0.6039547,1.2720027
820,26,h,grammatical,double,gpt2_4_3,gpt2,gpt2,14.31973648071289,0.05471822,0.13115183,1.2886884
821,26,h,grammatical,double,gpt2_3_6,gpt2,gpt2,14.31973648071289,0.050864264,0.13244943,1.5695261
822,26,h,grammatical,double,gpt2_6_0,gpt2,gpt2,14.31973648071289,0.11422938,0.18441465,1.737709
823,26,h,grammatical,double,gpt2_2_9,gpt2,gpt2,14.31973648071289,0.046389744,0.6753935,1.1189253
824,26,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.366742134094238,0.05282188,0.003427961,0.5294334
825,26,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.366742134094238,0.038186453,0.071284726,1.6724237
826,26,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.366742134094238,0.10246703,0.012717849,1.5552462
827,26,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.366742134094238,0.03513025,0.36116645,1.6716413
828,26,f,double,double,gpt2_4_3,gpt2,gpt2,12.115493774414062,0.056159023,0.012513778,0.64743507
829,26,f,double,double,gpt2_3_6,gpt2,gpt2,12.115493774414062,0.035124373,0.09224698,1.6824172
830,26,f,double,double,gpt2_6_0,gpt2,gpt2,12.115493774414062,0.08979933,0.039196428,1.5914606
831,26,f,double,double,gpt2_2_9,gpt2,gpt2,12.115493774414062,0.033299394,0.38530988,1.6549108
832,27,a,none,grammatical,gpt2_4_3,gpt2,gpt2,7.1140594482421875,0.62578315,0.004860628,0.88695747
833,27,a,none,grammatical,gpt2_3_6,gpt2,gpt2,7.1140594482421875,0.13066168,0.09161051,1.6646883
834,27,a,none,grammatical,gpt2_6_0,gpt2,gpt2,7.1140594482421875,0.113392316,0.017650302,1.2538099
835,27,a,none,grammatical,gpt2_2_9,gpt2,gpt2,7.1140594482421875,0.076675564,0.454626,1.5436841
836,27,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,6.739027976989746,0.57484853,0.008982865,0.95833486
837,27,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,6.739027976989746,0.14198059,0.089674056,1.6326319
838,27,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,6.739027976989746,0.0912752,0.014657495,1.2392479
839,27,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,6.739027976989746,0.07056497,0.4862115,1.4990765
840,27,c,none,semantic,gpt2_4_3,gpt2,gpt2,12.617461681365967,0.52108604,0.023059284,1.2090044
841,27,c,none,semantic,gpt2_3_6,gpt2,gpt2,12.617461681365967,0.052609276,0.1251454,1.6159025
842,27,c,none,semantic,gpt2_6_0,gpt2,gpt2,12.617461681365967,0.06953999,0.03824417,1.2286973
843,27,c,none,semantic,gpt2_2_9,gpt2,gpt2,12.617461681365967,0.087678246,0.5648195,1.3872463
844,27,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,11.556496977806091,0.5930366,0.028645989,1.163589
845,27,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,11.556496977806091,0.06173396,0.055523325,1.5724566
846,27,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,11.556496977806091,0.06451642,0.026174316,1.2225058
847,27,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,11.556496977806091,0.06918546,0.65648097,1.1982265
848,27,e,none,double,gpt2_4_3,gpt2,gpt2,11.792591094970703,0.43630573,0.05235841,1.241391
849,27,e,none,double,gpt2_3_6,gpt2,gpt2,11.792591094970703,0.07581836,0.1820593,1.6816806
850,27,e,none,double,gpt2_6_0,gpt2,gpt2,11.792591094970703,0.10423842,0.075945474,1.5871007
851,27,e,none,double,gpt2_2_9,gpt2,gpt2,11.792591094970703,0.05122211,0.5966301,1.2944522
852,27,h,grammatical,double,gpt2_4_3,gpt2,gpt2,11.602466583251953,0.4249989,0.106481746,1.338623
853,27,h,grammatical,double,gpt2_3_6,gpt2,gpt2,11.602466583251953,0.08426414,0.14081527,1.6866992
854,27,h,grammatical,double,gpt2_6_0,gpt2,gpt2,11.602466583251953,0.09579555,0.0886852,1.6239364
855,27,h,grammatical,double,gpt2_2_9,gpt2,gpt2,11.602466583251953,0.062430497,0.5112165,1.445091
856,27,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.015521049499512,0.46140546,0.062766366,1.2099786
857,27,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.015521049499512,0.09889321,0.08933912,1.6862086
858,27,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.015521049499512,0.09395208,0.062333863,1.584328
859,27,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.015521049499512,0.058258396,0.53767926,1.3998654
860,27,f,double,double,gpt2_4_3,gpt2,gpt2,10.595627784729004,0.35141414,0.15845458,1.4121798
861,27,f,double,double,gpt2_3_6,gpt2,gpt2,10.595627784729004,0.088190645,0.14359206,1.6627946
862,27,f,double,double,gpt2_6_0,gpt2,gpt2,10.595627784729004,0.097208895,0.14326616,1.6932184
863,27,f,double,double,gpt2_2_9,gpt2,gpt2,10.595627784729004,0.05507185,0.5132442,1.4340863
